user_history_rto_rate,user_total_orders,orders_in_last_7days,payment_mode,order_value,address_length,pincode_rto_rate,is_rto
0.19253338124350866,7,3,COD,332.0,46,0.08846661374503277,1
0.6798139772747849,6,2,COD,453.0,16,0.3138194189762557,0
0.16580692395614124,9,0,COD,289.0,57,0.421707256700704,0
0.44532573170634104,9,0,Prepaid,282.0,8,0.1615165170187163,0
0.28710346659034747,6,0,Prepaid,192.0,65,0.09997735431127805,1
0.20515210248463084,8,2,Prepaid,443.0,81,0.042721262149414595,0
0.3569482999794101,8,1,COD,1726.0,33,0.3329683305953579,0
0.08720531597496316,9,2,Prepaid,319.0,79,0.40969276846160896,0
0.23791157291652001,6,2,COD,289.0,62,0.27870163371949225,0
0.2125906368597829,11,0,COD,436.0,56,0.42695282653030786,0
0.3380474712276761,6,2,Prepaid,102.0,49,0.13327596674823067,1
0.29052756084271986,11,0,COD,189.0,62,0.46609285626977387,0
0.3479181328972756,3,0,COD,533.0,15,0.14092118460023217,1
0.42219960770511694,7,2,COD,728.0,64,0.10036719995073665,0
0.24249642318363557,9,0,Prepaid,823.0,82,0.11763252915327312,0
0.3024763373927353,8,1,COD,879.0,95,0.16427671442164843,1
0.5685546252018754,4,2,COD,397.0,55,0.20929519436035385,0
0.29393240112032726,5,3,Prepaid,235.0,40,0.12553435201254826,0
0.23718069472344744,7,0,COD,172.0,84,0.36279074711331616,0
0.4348483136027772,8,2,COD,160.0,46,0.6406044541416819,0
0.24766475341982122,6,2,COD,311.0,42,0.268971389169784,0
0.5915252921662858,11,2,COD,99.0,58,0.04150413772990783,1
0.49414273786873564,7,0,COD,320.0,39,0.3251217878729672,0
0.19275092244199293,3,2,Prepaid,1621.0,57,0.15316043934937879,0
0.21570858057122805,8,4,COD,417.0,63,0.13984754051122106,0
0.4548274324248505,8,1,COD,133.0,34,0.44057559186133405,0
0.43203347294911104,5,2,Prepaid,99.0,57,0.2932501907048779,0
0.4727380263938699,7,2,COD,99.0,27,0.2890178429678766,0
0.2538973946761992,8,4,COD,154.0,82,0.09551992172822492,0
0.28572136176326274,9,2,Prepaid,370.0,26,0.04174254057122712,1
0.2317922806044498,15,4,COD,134.0,38,0.22697324127756577,0
0.23320414628000993,8,2,Prepaid,156.0,72,0.02789075603351768,0
0.16973032592208812,5,1,COD,231.0,48,0.21843010487228764,0
0.49151217411248727,5,1,COD,1445.0,8,0.2784932440254534,0
0.33195877515080124,10,1,COD,1154.0,63,0.12447645892344422,0
0.34270313402458813,11,1,COD,99.0,64,0.20046400541219514,0
0.47320746037150585,6,0,COD,591.0,54,0.181252334003435,1
0.057826174727944005,9,2,Prepaid,1159.0,49,0.10787954964288551,0
0.3342823374545915,4,0,COD,593.0,62,0.19521541728786573,1
0.5055663733930453,9,1,COD,544.0,34,0.11239969104950152,0
0.10926771693672341,7,2,COD,600.0,77,0.3487258157502974,1
0.47637186210417104,8,1,Prepaid,147.0,22,0.06213743315049599,0
0.3351520189164386,6,2,COD,477.0,60,0.3489385665589213,0
0.31131126560378347,8,1,Prepaid,173.0,43,0.13241325594777537,0
0.31565145210422435,12,2,Prepaid,210.0,59,0.07885979236615637,0
0.13425930596426694,6,2,COD,379.0,71,0.10774361183758423,1
0.04261251654027319,5,0,Prepaid,576.0,57,0.4040948821278292,0
0.44024925150934274,9,2,COD,428.0,50,0.31714807164426523,0
0.1195934956640864,6,2,COD,292.0,38,0.04749628741965778,0
0.2000779313230957,7,0,Prepaid,247.0,70,0.048045082613303244,0
0.7007817975708072,15,3,COD,290.0,68,0.10420230473143322,1
0.2817555447671213,11,3,COD,328.0,72,0.29322551140227504,0
0.34926511547555156,10,2,COD,145.0,94,0.09441784134004798,0
0.18348662812958907,8,0,COD,169.0,41,0.14813236359536114,0
0.5023166737897836,6,1,Prepaid,460.0,72,0.19991362942010218,0
0.06245007841002178,9,1,Prepaid,263.0,43,0.050029564369568964,0
0.4354437700393007,10,0,Prepaid,426.0,68,0.1132702550976,0
0.0920630148030118,2,1,Prepaid,153.0,45,0.23654463870850398,0
0.6257518883853295,8,2,COD,478.0,39,0.1038826126979337,0
0.37700811694720254,6,3,COD,516.0,64,0.0940569550174709,0
0.1271719790497805,6,2,COD,376.0,44,0.1448390192767438,0
0.27435287356315835,9,2,Prepaid,436.0,88,0.18044511615633682,0
0.38256661568693123,9,0,COD,421.0,47,0.0681993211494151,1
0.17843961982715925,8,1,COD,202.0,22,0.45827500679451977,1
0.2162905367743838,7,2,Prepaid,394.0,63,0.5075375283409842,0
0.5209740341645329,6,1,COD,290.0,45,0.2656871753990592,0
0.279074004926693,7,2,COD,432.0,49,0.3269947014274159,0
0.48498879957497276,10,1,COD,1243.0,63,0.07138738766054883,0
0.3481128642195799,13,0,COD,268.0,24,0.21035968875928723,0
0.37769730827879666,12,3,COD,683.0,41,0.3095911783304215,0
0.45526763848906865,8,3,Prepaid,144.0,36,0.05596394278036179,0
0.564636774420852,5,2,COD,251.0,45,0.02271435989470902,0
0.13525495524082082,15,3,COD,393.0,46,0.20292588941313172,0
0.41890629703440113,9,1,COD,1048.0,69,0.4386950070693025,0
0.6277239733678208,6,1,COD,208.0,66,0.0948994101357898,1
0.42330626189328024,7,4,COD,442.0,63,0.21598946704578847,0
0.3242865327317485,8,0,Prepaid,586.0,51,0.28863456491859096,0
0.5237323534287259,6,0,COD,550.0,54,0.5705670508777521,0
0.6843643932117193,9,1,COD,311.0,59,0.2307329076803529,1
0.35926527588984386,7,2,COD,149.0,88,0.05865671456338803,1
0.3939614324212918,9,5,Prepaid,346.0,77,0.21017042238437078,0
0.3799956547644613,7,1,COD,305.0,30,0.056109994491664913,0
0.08417433653931046,8,0,COD,249.0,28,0.18047715534968317,0
0.43722711473977127,5,3,COD,369.0,69,0.04893114078270338,1
0.09410779357588527,7,2,COD,370.0,50,0.4214735020794786,0
0.3982612864989766,12,3,Prepaid,1176.0,67,0.6432448280470948,0
0.07765506645751091,14,0,Prepaid,473.0,43,0.060639074068773655,0
0.12821245493162958,7,1,COD,235.0,53,0.20748655760288673,0
0.21425064305656616,7,2,COD,523.0,46,0.08253723430662337,1
0.18980885239554654,7,2,Prepaid,235.0,63,0.1927109967430063,0
0.449549690409468,14,4,Prepaid,238.0,44,0.027864729371631477,0
0.23408313613509113,6,0,COD,143.0,58,0.1893001845469434,0
0.10047468691113758,10,5,COD,330.0,63,0.3798296373038493,0
0.1752910699720822,4,3,COD,255.0,19,0.19300890222430778,0
0.31120624590899987,6,1,Prepaid,173.0,74,0.21592465631455,1
0.30725814341699853,8,1,Prepaid,561.0,29,0.21409589907296916,0
0.31622983906163077,10,6,Prepaid,1042.0,60,0.014438160474130768,0
0.4493230296578294,9,1,Prepaid,536.0,50,0.11892297722780734,0
0.4992607592612914,13,0,COD,575.0,65,0.35495577158710534,1
0.37973287476095796,8,1,Prepaid,159.0,47,0.3049542575536446,0
0.25879512048478875,10,0,COD,166.0,69,0.19444457066698606,0
0.21720650202910807,6,1,COD,202.0,78,0.08472615352426392,0
0.6337271424536701,7,3,COD,219.0,65,0.24642059887280449,1
0.3024225452045582,6,1,COD,528.0,79,0.42765841013772554,1
0.35324383153672906,15,2,COD,650.0,70,0.31598744110144966,1
0.19600880118123296,11,2,Prepaid,487.0,69,0.20243054563908566,0
0.19460414633823603,5,1,COD,1134.0,77,0.532956257815917,1
0.12016596269169015,6,2,COD,341.0,34,0.3301010475804116,0
0.2881738348704263,7,3,Prepaid,1371.0,48,0.10594451337371046,0
0.19451076843381124,9,1,Prepaid,526.0,33,0.07629607339766097,0
0.22190174670034968,4,1,COD,115.0,61,0.01250809847555033,0
0.49244241405815076,9,2,COD,132.0,82,0.1927498232643602,0
0.08506599782258312,11,0,COD,158.0,42,0.4787640104803315,0
0.17078468035505964,7,1,COD,411.0,62,0.40469736730629524,0
0.3275299415979275,7,2,Prepaid,295.0,57,0.18643523875637236,1
0.3146017534698956,3,1,COD,593.0,24,0.06268388932324026,1
0.5591300431761457,7,4,Prepaid,659.0,47,0.20040382488977249,1
0.05690746574113332,9,1,Prepaid,925.0,74,0.14395282043799476,0
0.5215862971395819,9,2,COD,463.0,59,0.29135732085948834,0
0.11091117446247269,5,0,COD,360.0,42,0.11556501942001184,0
0.22652284530795472,4,3,Prepaid,597.0,48,0.2344795416993067,0
0.08232379528839835,11,2,COD,198.0,27,0.5438201935686985,0
0.02033762111179792,11,0,COD,99.0,43,0.22858580372051432,1
0.515099224706211,6,3,COD,398.0,79,0.23607232412428641,0
0.1524295832997067,8,3,COD,591.0,44,0.28676095268330937,0
0.401561690342304,5,2,COD,1201.0,8,0.353257660918547,0
0.1934741652155991,11,0,COD,1479.0,69,0.11994250126282412,0
0.5676055160091945,5,0,COD,2090.0,62,0.30847151348675517,1
0.207457529958512,7,1,COD,196.0,65,0.06086899037540858,0
0.24303279275432918,9,0,COD,885.0,31,0.06128991791726047,0
0.16867962259904035,7,1,Prepaid,2019.0,62,0.34262287553609916,0
0.11978721348434995,9,2,COD,1152.0,39,0.3079104053164995,0
0.4281637369757693,5,0,Prepaid,521.0,61,0.050898637950597264,0
0.2805328520070296,7,1,COD,200.0,58,0.42640562325663384,0
0.025530459181464824,7,1,COD,738.0,87,0.31209699035603405,1
0.5758838933798938,5,3,COD,99.0,54,0.3383385231445157,1
0.24667491342653283,10,5,Prepaid,978.0,78,0.27967633365447986,0
0.12659141193795395,8,1,COD,821.0,34,0.08090191545316078,0
0.07690526282307505,6,3,COD,422.0,28,0.09678226215688085,0
0.13178659947560378,5,3,COD,530.0,73,0.19806074781866964,1
0.34235225040309447,8,0,Prepaid,465.0,57,0.251414993052324,1
0.4422870444385288,7,0,Prepaid,166.0,48,0.11056981362558775,0
0.22902080143355766,8,3,Prepaid,280.0,28,0.4017390290557085,0
0.8133424050014515,7,1,COD,138.0,52,0.3319911853151401,0
0.20792342426577648,9,1,COD,497.0,66,0.10028089443179947,0
0.26083444259376065,10,1,Prepaid,931.0,32,0.21505240095852418,1
0.10952628416623476,13,0,COD,318.0,49,0.14432623259441035,0
0.25085125200039493,12,2,Prepaid,636.0,82,0.09777610570326084,0
0.46152626905013167,5,0,COD,405.0,35,0.055303978696213583,1
0.6224521206393593,10,3,COD,703.0,45,0.1305608865942969,1
0.3984798933684013,5,2,COD,131.0,72,0.33841629070536033,1
0.058734322284688646,11,2,Prepaid,111.0,59,0.02633121488634984,0
0.09968586243360074,8,1,COD,217.0,83,0.07951629058446476,1
0.05874538677015844,8,2,COD,691.0,73,0.12890860948555186,1
0.14049481279644285,5,1,COD,1244.0,32,0.1471356165276821,1
0.18135617969878268,9,3,COD,267.0,22,0.2054837608069995,0
0.12077322769540527,7,0,COD,151.0,36,0.21485577779982015,0
0.3803905055871858,10,0,COD,331.0,76,0.07605763525707912,0
0.11550874706878707,7,0,COD,1548.0,57,0.0940830326151249,0
0.3442408863859198,9,1,Prepaid,180.0,63,0.20574172455017517,0
0.4240345061051237,6,0,COD,236.0,40,0.3014530138287647,0
0.22282399733200586,7,0,COD,1254.0,63,0.11944034056704014,0
0.49661588793271977,7,2,COD,607.0,85,0.08592157177546796,0
0.3672419812866422,5,2,COD,423.0,52,0.1386483245147122,0
0.1766046090707247,18,1,COD,1828.0,67,0.25549564780943523,1
0.25806347299908466,4,2,COD,524.0,67,0.2114096232092246,0
0.18946469672779903,6,4,COD,3290.0,35,0.42465374773703274,0
0.41553989542792674,7,1,COD,179.0,44,0.09339563569291183,1
0.3736665773648109,6,3,Prepaid,1151.0,61,0.15259694953966602,0
0.31574326822413956,7,1,Prepaid,540.0,72,0.07831745519324766,0
0.08399329541065491,8,0,COD,328.0,83,0.16426706021728402,0
0.17040026056912042,8,2,Prepaid,646.0,42,0.120953311907248,0
0.1477675605532415,7,0,COD,4791.0,90,0.14363533817151689,0
0.039946971742571044,9,0,Prepaid,1331.0,54,0.4592840873909271,0
0.10329415178606531,11,1,COD,158.0,45,0.21500779689818666,1
0.10515294927659564,9,3,COD,359.0,48,0.21153373744050485,0
0.22786647909438923,4,1,Prepaid,286.0,58,0.23058495730315648,0
0.40368453719585895,7,0,COD,1922.0,76,0.16902012216637935,0
0.18541250912330293,6,2,COD,431.0,63,0.1333212449837141,0
0.23563203212078124,10,1,Prepaid,113.0,19,0.053647353203539,0
0.23568719520267642,9,2,COD,1282.0,85,0.3480859059088049,0
0.2556894500410284,6,4,COD,275.0,35,0.26943761232166286,0
0.27731658935159587,3,1,COD,99.0,55,0.48308330342451694,0
0.4929038584246122,11,0,COD,350.0,81,0.18740794845458122,0
0.22461636012846697,9,4,COD,295.0,21,0.14961716515775902,0
0.4978941595164927,1,0,COD,619.0,38,0.405446586167511,1
0.2708167713466874,9,2,COD,337.0,19,0.22549821425432184,0
0.2447966527292512,10,3,Prepaid,461.0,36,0.0896746137969892,0
0.7069398340941843,12,2,COD,3995.0,58,0.1446113122755945,1
0.4405181037535751,11,3,COD,214.0,65,0.17816493509868692,1
0.04283204593560013,9,1,COD,988.0,100,0.057117439481974216,0
0.3382887652701045,10,2,Prepaid,1120.0,45,0.3814116210886422,0
0.1093125928188253,9,1,COD,757.0,72,0.2732266692591967,0
0.2790779756873904,7,0,COD,177.0,45,0.286468618556316,0
0.12319567633573482,9,1,COD,953.0,29,0.3087470843475172,0
0.31085490028701984,11,4,Prepaid,641.0,68,0.23623563905886008,1
0.5807638662086987,14,0,COD,163.0,62,0.09479017211154885,1
0.3520188680892029,6,1,COD,202.0,38,0.1636940403826057,0
0.21162448830095731,10,1,COD,157.0,106,0.25186114807521576,0
0.19060156650468274,7,1,COD,462.0,78,0.18185567523604984,0
0.5287406174504465,5,4,COD,402.0,44,0.12636751997363568,1
0.3441654266410305,9,2,COD,192.0,38,0.31308856193650614,0
0.509483025220101,6,1,COD,594.0,33,0.3755479431955795,1
0.3888300984943921,7,2,COD,1184.0,41,0.24101512048528353,1
0.24862235523960224,11,3,COD,1096.0,71,0.05424780866731182,0
0.32585022418213927,4,2,COD,161.0,52,0.18833870783851386,1
0.6161490898475421,8,4,COD,1362.0,84,0.2797694706364223,1
0.2637367830498125,8,0,COD,120.0,19,0.11435456743778728,1
0.18218694455348772,8,3,Prepaid,1339.0,33,0.321169365774065,0
0.171892970512924,10,1,COD,3762.0,67,0.15839808687014506,0
0.39670589681207996,8,4,COD,1707.0,32,0.09452042279791524,0
0.2024517443898647,6,2,COD,591.0,41,0.15689884756731068,1
0.22863765281597825,6,2,COD,1363.0,76,0.12944186037791808,0
0.46349070456281477,8,3,COD,323.0,15,0.09817769094213925,0
0.10118673151915425,7,2,Prepaid,244.0,26,0.33786723610489455,0
0.2799184058289093,9,0,COD,271.0,61,0.08630569285669618,0
0.4914679824608622,15,1,COD,386.0,44,0.34207663212231576,1
0.31599410767455666,5,2,Prepaid,552.0,50,0.3331704311710136,0
0.2817194221228608,9,0,COD,283.0,75,0.2618319907514778,1
0.3774191190742991,12,6,COD,1155.0,59,0.25309869519267114,1
0.3231700330669986,11,1,COD,496.0,71,0.36783602736783655,1
0.2453787438648542,13,2,COD,99.0,36,0.11774777813840662,0
0.05079942872190077,10,3,COD,368.0,37,0.16554252870759256,0
0.3893073782684028,7,4,COD,324.0,61,0.17299620345673372,0
0.09094489894008022,9,1,COD,180.0,20,0.07280722186076985,0
0.40660733444171865,12,0,Prepaid,254.0,35,0.13291187639053473,0
0.04913317291823275,2,1,COD,130.0,80,0.10101228400487015,0
0.13406080555620095,8,3,Prepaid,796.0,55,0.359889477043664,0
0.3113574232014944,6,1,COD,158.0,70,0.03379605366617585,0
0.23475450753864355,12,1,Prepaid,139.0,68,0.2884916094448416,0
0.20655144744303597,6,1,Prepaid,142.0,51,0.11548467618140554,0
0.6816552682617121,5,2,Prepaid,347.0,67,0.1675965160204931,0
0.4125868136483029,5,1,COD,219.0,55,0.08321749619465284,0
0.053121042959720026,6,1,Prepaid,163.0,79,0.34632320879725903,0
0.49061904250908245,6,1,COD,574.0,46,0.0673987164029956,0
0.4547962996448925,12,2,COD,99.0,48,0.23507800280118565,0
0.36081494259459335,6,1,Prepaid,535.0,61,0.06565247657429912,0
0.18806662822322226,11,1,Prepaid,189.0,8,0.3884890675621958,1
0.396148132078496,5,2,COD,553.0,55,0.2875043008147785,1
0.2841761625924747,9,1,Prepaid,456.0,92,0.18434319500335158,0
0.4365609916533659,7,2,Prepaid,1312.0,45,0.004463119629454747,0
0.14190926688076597,5,3,COD,157.0,57,0.29055093858847886,0
0.17512991611967793,6,3,COD,510.0,45,0.011490423328042405,0
0.10939522362794184,7,2,COD,451.0,76,0.18708097242640326,0
0.15094659543979538,5,2,COD,180.0,61,0.46337930311183484,0
0.19977115884535762,7,1,COD,376.0,84,0.2783728107639681,0
0.32373719499724907,7,0,COD,1251.0,88,0.0044960541169751025,1
0.15229284112134703,8,1,Prepaid,611.0,67,0.25586269941577416,0
0.27150653100697675,6,2,COD,323.0,73,0.34161821924982866,0
0.48509930163334536,5,0,Prepaid,270.0,55,0.2790146385901455,0
0.35969416552293865,8,1,Prepaid,1721.0,64,0.11319184651274533,0
0.19668016242726186,10,2,COD,376.0,72,0.20816690092723122,1
0.015531497830961472,3,2,COD,2715.0,107,0.19921099774505913,0
0.2799801593212404,3,1,COD,165.0,44,0.20511848704669167,1
0.18606212320601692,7,1,COD,256.0,77,0.3454708045883139,0
0.11690970530073955,8,2,Prepaid,441.0,70,0.27781789290189685,0
0.28672806899006137,11,3,COD,279.0,42,0.13085126711997605,0
0.4524646695830735,4,1,COD,172.0,67,0.1400759191911966,1
0.17178147128900662,8,1,COD,309.0,45,0.09541709544808963,0
0.4198229253993504,5,1,COD,139.0,80,0.4175962912271407,0
0.23346542109232404,2,4,Prepaid,675.0,78,0.12155588296365395,0
0.3430824449809528,8,1,COD,294.0,58,0.09571629924980934,0
0.4799059691988199,6,1,Prepaid,1074.0,17,0.11107460648574363,0
0.015933791449791294,6,1,COD,232.0,52,0.3008148748634739,0
0.35244812387156554,7,0,COD,1160.0,79,0.4287048019879098,0
0.6577252418827442,14,3,COD,239.0,38,0.25813956616642564,1
0.5379363637806488,8,1,COD,369.0,67,0.20240437361867872,0
0.12275555219550162,8,2,Prepaid,157.0,61,0.46552169739404836,0
0.3162967511292953,9,3,Prepaid,1018.0,82,0.011444363719293936,0
0.7182985797189214,6,1,COD,217.0,50,0.13617063307891564,0
0.2096374939492888,7,1,COD,663.0,79,0.1884776321411982,0
0.47984139810788023,9,1,Prepaid,354.0,49,0.05683666405341494,0
0.30096354758337374,8,0,COD,233.0,50,0.5245334262184932,0
0.21998463055148423,8,3,Prepaid,603.0,46,0.2998584591902818,0
0.47774106931540994,6,2,COD,504.0,60,0.1870111942307133,0
0.4771332841901341,5,3,COD,773.0,82,0.36401833374243325,1
0.13018424985566324,9,1,COD,734.0,59,0.2030688855532501,0
0.5303993887030928,13,3,COD,215.0,69,0.4792802700412763,1
0.0053680844501438315,7,2,Prepaid,163.0,47,0.16473001405246468,0
0.2142283776069361,3,1,Prepaid,213.0,30,0.2019265026300196,0
0.29078800334020394,9,1,Prepaid,117.0,44,0.2871947302463274,0
0.21064687555536693,14,2,COD,99.0,76,0.21825042791799784,1
0.2798311894927176,10,2,COD,202.0,70,0.1750934106913905,0
0.18351478160566112,5,1,COD,265.0,88,0.1241778301282119,0
0.26322314115715506,6,1,COD,514.0,33,0.02681099311718416,0
0.42006642843461356,8,3,COD,1842.0,49,0.2698103269667239,1
0.27754244114871157,7,1,COD,141.0,39,0.19354438470311505,1
0.6236265478175447,7,0,COD,216.0,42,0.3012314382178991,0
0.2746747326009883,7,0,COD,1303.0,8,0.196897691452764,0
0.23117562051690402,8,1,COD,375.0,62,0.29118567538448625,0
0.7501009462025124,10,1,COD,104.0,78,0.14576179441639367,0
0.48770314027533535,7,2,Prepaid,290.0,61,0.24094093323657725,1
0.38579893959303424,4,2,Prepaid,1812.0,29,0.21766138252721934,1
0.06754745429414084,9,1,COD,216.0,59,0.3976318238474618,0
0.5795435339820293,7,0,COD,242.0,67,0.2617113245153527,1
0.4220781732681007,7,3,COD,365.0,23,0.26216235250308706,1
0.1076063974617847,11,3,COD,268.0,21,0.20385251943601473,0
0.3737010222714219,6,3,Prepaid,391.0,25,0.19083203103241572,0
0.13742430887514978,10,0,COD,470.0,83,0.15202510519634865,1
0.5327875402080797,11,2,COD,749.0,42,0.15813683423138877,1
0.5502437465751491,6,3,COD,109.0,73,0.20620096028928,1
0.45279732056725525,11,7,Prepaid,299.0,28,0.23398864837834585,0
0.18582648585372022,7,2,Prepaid,547.0,44,0.19401735628753664,0
0.43911412045465,11,2,COD,498.0,64,0.21474628765986095,0
0.08755286918647076,8,2,COD,141.0,56,0.32755939342149804,0
0.30255530983062434,8,0,COD,545.0,63,0.25426598539535517,1
0.22692574261383391,7,1,COD,853.0,52,0.1611790789211616,0
0.22079468487527212,8,3,COD,2587.0,52,0.053585482336273284,0
0.0932182061227306,6,1,Prepaid,527.0,45,0.28766616103713594,0
0.29187932762260266,5,1,Prepaid,383.0,40,0.26100706562101544,0
0.12935005514766454,6,0,COD,230.0,31,0.6361114194105647,0
0.19306595004172766,8,3,Prepaid,183.0,42,0.039925503337659526,0
0.3841686148129106,3,3,Prepaid,181.0,42,0.040818971930274346,1
0.2900182703688738,7,0,COD,626.0,53,0.20498434225124462,1
0.19685360478657662,7,5,COD,338.0,92,0.11627881243913273,0
0.1316670998839262,9,1,COD,728.0,32,0.1770160563615219,0
0.34576405728229137,7,2,COD,422.0,47,0.20884099501304013,0
0.35987407068966043,9,0,COD,325.0,31,0.23238284887663158,0
0.16974687545557585,12,0,COD,205.0,49,0.04286695456488602,0
0.20723311870103758,4,0,COD,815.0,74,0.1695561078198217,0
0.2979050442506653,7,1,COD,470.0,31,0.31111249322191614,0
0.12899233875418872,3,1,COD,1064.0,62,0.13718082221984337,1
0.3257121702747576,8,1,Prepaid,675.0,41,0.14851764621560248,0
0.11183973069886616,10,3,COD,99.0,56,0.26231485898458784,1
0.14440003664758458,5,1,COD,593.0,56,0.05540365204898371,0
0.007274704741306602,8,2,COD,165.0,16,0.11988157239495568,0
0.13863910240454763,7,1,COD,478.0,52,0.13662175900813261,0
0.0468492653975621,6,1,COD,480.0,56,0.09161065116263636,0
0.20079260746707878,16,0,COD,501.0,83,0.17738875039202426,0
0.17154965153338303,11,2,Prepaid,347.0,106,0.21043396540503542,1
0.05177184339479075,8,0,COD,827.0,31,0.31906504382279993,0
0.27036668637481137,2,2,COD,287.0,66,0.5042835364090936,1
0.5279243840181365,10,2,Prepaid,315.0,60,0.18973018352310342,1
0.6678969467219104,6,1,Prepaid,623.0,51,0.06639228684853694,0
0.06144969359913295,16,3,Prepaid,582.0,59,0.14359552188221478,0
0.3090567782564249,5,0,COD,464.0,85,0.11179471382196846,0
0.3527065663574891,9,1,COD,610.0,58,0.35101830035743714,0
0.40359326057619216,12,2,COD,728.0,39,0.046676555616377596,0
0.21443261539524658,8,1,Prepaid,100.0,65,0.04843895329357143,0
0.34084369794317704,7,2,COD,601.0,35,0.08246976706719693,0
0.41236108761951057,5,1,COD,636.0,43,0.19216934595754315,0
0.5724359543433041,12,2,COD,1369.0,82,0.01793907457317785,0
0.2929788735913856,7,2,COD,551.0,48,0.07819240760053352,0
0.03928016313148428,5,2,Prepaid,458.0,36,0.1737685316114438,1
0.22325775316575855,11,0,COD,535.0,49,0.039649525481161844,0
0.3399068359357701,7,1,COD,261.0,55,0.26812937245951035,0
0.18368118718776022,4,2,COD,303.0,48,0.07931081200781168,1
0.3885662769655529,6,0,COD,99.0,56,0.08915980171614624,0
0.08462733526759525,8,0,COD,157.0,37,0.19512794765587643,0
0.6434052833138456,10,2,COD,462.0,51,0.20059454682118316,0
0.17970506049704416,10,4,COD,869.0,50,0.1480409819059059,0
0.0990454947431122,8,0,COD,99.0,62,0.3935542524366975,0
0.1320147770620504,8,1,COD,253.0,89,0.191086948221223,0
0.4865241768823066,8,1,Prepaid,197.0,52,0.07693391009847653,1
0.14214708714319613,4,2,COD,291.0,45,0.03144127336794229,0
0.3203225821877145,3,1,Prepaid,1187.0,74,0.21001702740647696,0
0.5834896095027,6,0,COD,297.0,51,0.0827069134388685,0
0.12776866366844378,9,1,COD,979.0,69,0.07068943951315276,0
0.5111639862554721,6,0,COD,1757.0,68,0.12614220202825213,0
0.40875435210312244,9,1,COD,421.0,83,0.24785291275020785,0
0.04062935717394039,5,1,Prepaid,168.0,59,0.2063033588505012,0
0.43840097094062275,5,0,COD,259.0,47,0.4319899181761305,0
0.44352682389611603,6,1,Prepaid,1192.0,84,0.24548361606585367,0
0.035930195465749236,6,0,COD,531.0,100,0.16374702684610248,0
0.25996915860043185,9,2,COD,99.0,49,0.3265199510728559,1
0.2884957018176471,8,4,Prepaid,108.0,41,0.07854038028557045,0
0.20906870283677964,10,3,COD,396.0,77,0.06029756008317925,1
0.18510293303371547,10,2,COD,1334.0,58,0.46563303541453993,0
0.07187748488844417,4,1,Prepaid,332.0,34,0.075045327552684,0
0.34772456456415163,10,1,COD,475.0,23,0.09214244245179211,0
0.009063576455491072,11,1,COD,513.0,56,0.21675750027673787,0
0.2707572855994038,6,2,COD,2436.0,25,0.13114306112634297,0
0.2061700110820898,10,3,COD,212.0,32,0.11257226512734668,1
0.23538928965900957,8,1,Prepaid,411.0,27,0.12484999877026864,0
0.37027859563450843,11,1,COD,559.0,61,0.19953599893078286,1
0.20744051778707873,8,0,Prepaid,439.0,43,0.18152216716891736,0
0.33200075489313624,8,0,COD,221.0,68,0.05949172177187354,0
0.24355644163812606,9,1,COD,268.0,67,0.2594239523265332,0
0.18292874408417037,9,5,COD,164.0,50,0.10689005818347957,0
0.26544838867192205,11,2,Prepaid,99.0,43,0.2639495730322613,0
0.3712972710645472,4,4,Prepaid,365.0,26,0.12663271948071994,1
0.3393430997282359,5,4,COD,1034.0,81,0.22929174923136542,1
0.01610866484751807,5,1,COD,170.0,51,0.2048186674635347,0
0.3700401819965376,9,1,COD,359.0,67,0.23569120636791008,0
0.3093305217887315,14,2,COD,187.0,77,0.21010385012413763,0
0.034376929980175934,8,2,COD,119.0,45,0.23217140333016578,1
0.4080696401915166,11,3,COD,250.0,47,0.145739589815837,0
0.28691050458305856,9,1,COD,2007.0,77,0.07038619809511866,0
0.6273568756267822,5,2,COD,421.0,45,0.07531267587067084,0
0.13000318586576287,10,5,COD,674.0,49,0.13039229433038874,0
0.36834962922318115,11,1,COD,533.0,56,0.31258556633771883,1
0.20681781732201704,2,1,COD,637.0,58,0.009207579526582741,0
0.5017603426553671,7,1,Prepaid,650.0,71,0.19459519626963856,0
0.25704534872496765,9,1,COD,1234.0,50,0.06245501103456837,1
0.6041340990775811,7,3,COD,148.0,45,0.2108246463396012,1
0.07846811578243269,10,1,COD,905.0,75,0.19774297049158068,0
0.29559458383927883,5,1,Prepaid,786.0,54,0.32853298787521457,0
0.36847770164693944,7,0,COD,706.0,40,0.09079520990134278,0
0.39310715634519816,10,3,COD,977.0,61,0.3100416699923301,1
0.529186384271065,7,0,Prepaid,256.0,50,0.07307132254097926,0
0.30996582592299404,8,4,COD,896.0,74,0.25351024615129003,1
0.0567761306426929,12,1,Prepaid,576.0,67,0.12357579979014392,0
0.15550031250253407,5,1,Prepaid,551.0,58,0.2202272620738311,0
0.0949941831727461,5,1,COD,377.0,64,0.2423276976353258,0
0.6594625321905624,10,1,COD,528.0,46,0.3960038614805795,0
0.23492957049674604,6,1,COD,203.0,63,0.030305537359938045,0
0.2024783509487901,8,1,Prepaid,409.0,28,0.18804589321048412,0
0.34119850118462985,7,1,COD,192.0,29,0.01931645922315147,0
0.3712930873250693,9,0,Prepaid,818.0,40,0.16187846689472551,0
0.2579043518687058,8,1,Prepaid,239.0,38,0.42544583885072235,0
